2932	-0.0064442437,-0.02595648,0.013058623,-0.022678332,-0.0389626,0.028220173,0.09592925,0.042455316,0.10080388,0.021054473,0.051905856,-0.088063695,-0.060902774,-0.061048884,-0.16617714,-0.07597265,0.061863214,-0.056588702,0.030393124,0.06437543,-0.08183519,0.12202894,-0.020150952,-0.06930218,0.06377806,-0.026438467,-0.013339266,0.09120853,0.031103076,-0.093198806,-0.088239804,-0.050660335,0.021251326,-0.075308956,0.04592012,-0.1400546,-0.016590305,-0.048719153,0.14196302,0.0054170066,-0.046909217,-0.03172792,-0.0037454865,0.028895576,0.03861134,-0.024933675,0.042062618,-0.04760248,-0.08582457,0.036480915,0.0810929,0.0022987723,0.04497958,-0.049605925,-0.039067615,-0.100728616,0.02102893,-0.076934926,0.04831,-0.003715274,0.025714919,0.02426102,-0.020311307,-0.05186708,0.044636484,0.04405826,0.044559408,0.020339163,0.013628467,0.057754155,0.07545322,0.015014499,-0.093362816,-0.09018477,-0.052456908,2.1495507E-4,0.08047691,0.14191324,-0.11242001,-0.14592113,-0.007080855,-0.020572137,-0.08574344,-0.09070304,0.1069673,-0.030749926,0.10722156,0.10746849,0.11390018,0.04743987,0.24392734,-0.088360876,0.042609286,-0.09696992,0.12295613,0.11124518,0.13316284,0.039068963,-0.07166342,0.016349299,-0.12549405,0.12199629,-0.12900934,-0.123553544,-0.063826345,0.06044145,-0.035553053,0.0647065,-0.07063987,-0.035476137,-0.06766657,-0.037948385,-0.049787585,-0.13086738,0.1317983,0.0818493,0.0063883197,-0.11546673,0.067933165,0.047487084,-0.020890646,-0.041523952,0.045527637,-0.10085173,-0.03378211,-0.03528886,-0.114820994,0.06433244
21773	0.029484956,-0.04389915,0.0251907,-0.041562296,-0.0022793491,0.011795464,0.07794189,0.05082777,0.10479385,0.038501173,0.035265997,-0.07799794,-0.056483325,-0.055681687,-0.10599172,0.02321615,-0.009478074,0.0052642226,0.021659896,0.08761082,-0.051864117,0.08347919,0.019890655,-0.012223622,0.05954745,0.0016441441,-0.0039906376,0.06602407,-0.014112787,-0.06512927,-0.10774168,0.0045812614,0.053220786,-0.013266408,-2.563675E-4,-0.039142344,-0.030875422,-0.024874112,0.111704916,-0.007407726,-0.015374692,-0.048605725,-0.02009993,0.023026463,0.017580349,0.042460963,0.048294943,0.0433728,-0.060979955,0.020323379,0.09955786,0.057528667,0.006385977,-0.090680905,-0.007123422,-0.04440881,0.02389524,-0.022408925,-0.005221981,0.006828633,-0.01247035,0.03403113,0.0048225224,-0.054285176,0.008563399,0.023703681,0.06251054,0.020362979,0.037909433,0.03310479,0.009404024,0.02090598,-0.06046659,-0.08701601,-0.0051809307,-0.04339307,0.046948176,0.047208667,-0.068624794,-0.07775589,-0.04967767,0.031270497,0.0017199845,-0.03139663,0.049070776,-0.025772605,0.06808492,0.016079584,0.020040058,0.012217693,0.121650115,-0.051853467,0.026607282,-0.0246324,0.09071865,0.05131677,0.09353868,0.074084885,-0.0047318856,-0.04311889,-0.049987152,0.049191214,-0.057626046,-0.08705383,-0.011145844,0.03367697,-0.054457173,0.05718534,-0.032803312,-0.025917996,-0.02166253,-0.05446257,-0.080515236,-0.060992252,0.058327094,0.097362824,7.9607277E-4,-0.04386406,0.05454915,0.015716054,-0.021433173,-0.008505834,0.03605961,-0.05438772,-0.05905185,-0.007752036,-0.104952134,0.038393438
273	0.040676303,0.008794214,-0.040509056,-0.078242645,-0.050729528,0.02522114,0.018598204,0.043022715,0.071765035,0.09255735,-0.0017772735,-0.059218433,-0.065710954,-0.00500285,-0.06337889,-0.0039324565,0.032518648,0.018206565,0.013308571,0.10154181,-0.082710594,0.06034725,0.031713348,-0.019991603,0.084414355,-0.0144617455,-0.02263944,0.007446487,-0.04856053,-0.05050362,-0.104891986,-0.060245413,-0.04485393,-0.07141801,0.08262659,-0.087780945,0.004596264,-0.11865115,0.115711905,0.012312929,0.010691315,0.021907777,-0.09201874,0.0856018,0.032334544,0.028298385,-0.014195036,-0.016147975,-0.026315313,0.07872263,0.11474671,0.036821347,0.0050974265,-0.059740268,-0.06577904,-0.07661665,-0.016690468,-0.009858452,-0.007444102,0.03264933,0.0048157373,-0.0015887248,-0.02941349,-0.07700611,0.058973793,0.057830825,0.048700247,-0.009220515,-0.0043792035,-0.024428146,0.023660406,-0.0010376915,-0.048225492,-0.08063357,-0.031144092,0.049868546,0.08222505,0.066632345,-0.037054144,-0.13146386,-0.043281928,0.009806471,-0.07678166,-0.04282866,0.070830606,0.030448973,0.021119848,0.048797414,0.12827718,0.002139952,0.22242807,-0.08199387,0.067418575,-0.09234959,0.033157595,0.117552295,0.15732166,0.08588166,-0.114348434,0.062159386,-0.07682451,0.07337027,-0.06178304,-0.08539504,-0.10121857,-0.0042906473,0.0059233154,0.06237154,-0.04978214,-0.025490634,-0.0860925,-0.031626273,-0.05719829,-0.11263928,0.107631445,0.057695176,0.033976864,-0.05611755,0.033645634,0.07615699,0.00990912,-0.030469097,0.038379755,-0.019543711,0.018759364,-0.042957116,-0.094027616,3.3492502E-4
787	0.043807983,-0.039179984,0.0010020058,-0.06477589,-0.014522865,0.012497499,0.05936649,0.048551258,0.09751287,0.04968845,0.034482192,-0.07866054,-0.06732153,-0.048631735,-0.09195901,0.031367578,-0.009413713,0.025190212,0.02034272,0.097347505,-0.05515187,0.07700859,0.029090423,-0.0029656906,0.06458409,0.0035632693,-0.018599546,0.050114054,-0.033062343,-0.056199223,-0.122143455,-0.011477403,0.031687744,-0.02799705,0.03119818,-0.03122979,-0.023111884,-0.04239547,0.11704761,0.003425337,0.005536263,-0.04085918,-0.03282395,0.050497696,0.012763337,0.052310463,0.026189402,0.04183457,-0.05629194,0.03131294,0.10432231,0.068205334,-0.017113805,-0.08307994,-0.01110232,-0.051183756,0.015124016,-0.004504055,-0.008385881,0.012652887,-0.0120156985,0.014737235,-0.0046888655,-0.06770176,0.019401228,0.03022756,0.06923883,0.0055296067,0.033391684,0.012127442,0.0091776,0.029133057,-0.049634732,-0.09074816,-0.009782452,-0.026561841,0.053963095,0.037842866,-0.053064402,-0.07266443,-0.051877785,0.03889684,-0.0015733524,-0.024073292,0.043201573,-0.014219978,0.058309052,-0.0023134274,0.039757814,0.014861604,0.12352653,-0.057581503,0.04084457,-0.02180212,0.06467288,0.04322981,0.1102441,0.077949114,-0.022689618,-0.025299177,-0.037132043,0.051142756,-0.050388593,-0.09268869,-0.026436236,0.012839448,-0.04616089,0.05978435,-0.025081411,-0.033769283,-0.030986661,-0.054473538,-0.072951205,-0.0709138,0.055889606,0.0894565,-0.0041463273,-0.039158605,0.04590865,0.022208555,-0.014665486,-0.030783495,0.043740615,-0.053474754,-0.057076875,-0.023620494,-0.09438327,0.020766098
1129	0.0591943,0.0023261714,-0.041946996,-0.0873634,-0.044590525,0.016814684,0.007347229,0.047197595,0.070077345,0.09462777,-0.011884711,-0.0484741,-0.068422176,-0.0060526286,-0.028004406,0.044070847,0.0036620758,0.045824036,0.009797717,0.1076229,-0.07448082,0.04245578,0.0511259,0.0043092277,0.07686921,-0.0046258015,-0.02352037,-0.0061097303,-0.06805078,-0.034739185,-0.11076795,-0.048182156,-0.03328433,-0.048076734,0.0734132,-0.039754212,0.008096797,-0.103642076,0.09878612,0.012590632,0.029256932,0.023476953,-0.10275942,0.09113456,0.024921354,0.053694807,-0.017584473,0.02068077,-0.011600293,0.07340051,0.117519476,0.06019324,-0.01506718,-0.06803914,-0.056861155,-0.048335925,-0.009695227,0.025120592,-0.032165892,0.04253928,-0.018600082,-0.007916752,-0.023575246,-0.08228943,0.041954115,0.048374556,0.05918852,-0.010537676,0.011163601,-0.036293533,-0.0037523364,0.00798787,-0.032361094,-0.07520546,-0.005626615,0.03537237,0.06779346,0.025342092,-0.006130761,-0.10037705,-0.061874643,0.031348914,-0.04213917,-0.015526367,0.046087768,0.036514718,-0.0037913774,0.0066691255,0.09700057,-0.007929571,0.16348957,-0.06366866,0.06380317,-0.05717657,0.013039626,0.08173804,0.13988967,0.095952556,-0.08343959,0.03784717,-0.039673433,0.044008728,-0.028619511,-0.065131,-0.07710935,-0.022550415,-0.0046513784,0.060582906,-0.027593046,-0.021007948,-0.0693465,-0.038052376,-0.06650597,-0.083898395,0.07378412,0.063512646,0.024978777,-0.022753324,0.023771863,0.061701953,0.011186985,-0.02534939,0.03054002,0.0069739446,0.010534664,-0.033875726,-0.08862415,-0.015814014
512	0.07927328,-0.0345351,-0.0020410167,-0.08469096,0.008879671,-0.008828323,0.01625439,0.046758473,0.07195053,0.06024059,0.0018339057,-0.044339433,-0.058155715,-0.019605711,-0.003252125,0.10878022,-0.07305251,0.090278946,7.138975E-4,0.09731099,-0.039427858,0.016284535,0.072635256,0.049981095,0.053822055,0.018821536,-0.023967786,-5.940136E-4,-0.09071001,-0.011290106,-0.10465682,0.016257659,0.020290386,0.005231953,0.014899723,0.06649373,-0.016667627,-0.0261794,0.06100056,-0.003199179,0.043582704,-0.021085767,-0.0519985,0.05698677,-0.0065603005,0.11062053,0.0049658925,0.10166831,-0.011985314,0.029455423,0.09356211,0.101312995,-0.06482215,-0.09071829,0.0072712526,0.0031593302,0.0029831254,0.060740158,-0.064917706,0.034895524,-0.04451777,-0.0016898192,0.012955631,-0.0710679,-0.010616504,0.019929575,0.07335598,-0.003700778,0.05109544,-0.029052114,-0.044466127,0.031301152,-8.377293E-4,-0.06868457,0.03300138,-0.03282341,0.026523164,-0.053041015,0.008471566,0.0021333846,-0.07202997,0.083994605,0.056048375,0.029329645,-0.014818535,0.011119974,-0.0039077215,-0.08390125,-0.013034046,-0.017370863,0.0034949128,-0.012138198,0.031076994,0.027846582,-0.0017030302,-0.012518653,0.07712026,0.09949426,0.018582493,-0.04158901,0.039204665,-0.020178966,0.032064285,-0.044561725,0.0035129185,-0.03395463,-0.03546206,0.044572227,0.025571581,-0.023847776,4.6105846E-4,-0.06090379,-0.0786594,-0.013042542,-0.019773452,0.06882169,-0.0050809216,0.025569197,0.0235827,-0.0013112506,0.0010450626,-0.017351378,0.026958738,0.010678032,-0.044305187,-0.003919378,-0.06538702,-0.027121546
4240	0.013192267,-0.009281561,-0.019038195,-0.045479752,-0.04969133,0.02644588,0.058384415,0.04137783,0.085934825,0.051521506,0.024236668,-0.06764142,-0.056484487,-0.02940818,-0.107196726,-0.039150264,0.053123113,-0.023797508,0.022571545,0.07749425,-0.079894,0.09133209,9.768537E-4,-0.0492824,0.071027905,-0.020492382,-0.01887896,0.049391855,-0.0060157203,-0.06743777,-0.1029776,-0.054463536,-0.008922663,-0.07255759,0.059723634,-0.121239014,-0.0034249385,-0.08468786,0.12493888,0.010153243,-0.02210376,-0.004844279,-0.04927487,0.054239374,0.036880277,0.0016948014,0.019947065,-0.03467049,-0.0495677,0.05807472,0.09565434,0.018303206,0.029753625,-0.04985987,-0.053496476,-0.085890114,0.0044577615,-0.04387119,0.022240922,0.0151551645,0.011012037,0.015298957,-0.025580954,-0.05942921,0.04882679,0.052748777,0.045803897,0.010571492,-0.002992378,0.019990625,0.050154466,0.0026558642,-0.073473945,-0.08399241,-0.037379406,0.026116474,0.08114513,0.101308376,-0.06923695,-0.13680229,-0.030180652,-0.011166745,-0.08648196,-0.06600686,0.08684685,-6.595901E-4,0.062740244,0.07778275,0.11378961,0.025512591,0.23660766,-0.08692589,0.05930857,-0.09806435,0.08579296,0.112553336,0.14360017,0.066254094,-0.094423845,0.037817296,-0.10235169,0.0986866,-0.09252834,-0.10496537,-0.08052793,0.027527098,-0.013294523,0.06430826,-0.061033856,-0.027380642,-0.081217095,-0.028595345,-0.05340987,-0.117463216,0.11945248,0.070780605,0.017912097,-0.079172716,0.05164722,0.059923556,-0.005236984,-0.03101832,0.040023822,-0.056471925,-0.0037686573,-0.04449801,-0.107610345,0.03398825
776	0.094087236,-0.052501682,-3.2607652E-4,-0.10529272,0.007807417,-0.009988383,0.033502452,0.066974334,0.0936278,0.07926355,0.011524087,-0.06173301,-0.07691662,-0.032478,-0.013665883,0.14428782,-0.089481965,0.10704357,0.0060066944,0.121904455,-0.03910648,0.026005697,0.083354145,0.05919274,0.06381909,0.024213195,-0.01485442,0.0031092144,-0.10497715,-0.022527354,-0.13754183,0.024784649,0.047159053,0.02073619,0.01276525,0.08263902,-0.02172263,-0.040070355,0.08332769,-0.009977751,0.0482408,-0.037053924,-0.06759545,0.06624484,-0.009920634,0.13019979,0.015781503,0.13671035,-0.019687474,0.023578746,0.1319938,0.12299472,-0.070857756,-0.12125845,0.012429247,0.010447193,0.0072070872,0.071938366,-0.07214006,0.0423571,-0.059581384,0.011206199,0.026811492,-0.08816248,-0.011377774,0.014850611,0.0963211,-0.0030497678,0.06145007,-0.029656552,-0.055910874,0.044573583,-0.005062625,-0.094982155,0.03771203,-0.04712322,0.036854424,-0.05445121,8.3800947E-4,-0.004825092,-0.098350175,0.10010018,0.07858626,0.040500786,-0.006738941,0.004448929,-0.0019921204,-0.10210528,-0.025076654,-0.025530571,0.014683079,-0.02317636,0.035194628,0.04490539,0.009355314,-0.00965778,0.09471711,0.1277286,0.030937176,-0.0665176,0.03700031,-0.019831846,0.031692784,-0.054609127,0.011127638,-0.03669899,-0.05817252,0.05986489,0.025008062,-0.015952915,0.005224834,-0.07473099,-0.10471847,-0.009405381,-0.014837535,0.09415065,2.9944256E-4,0.035298884,0.03165213,0.0036521927,-0.005846178,-0.008186191,0.03502618,0.013717301,-0.067877136,0.0015275823,-0.09670513,-0.030589817
20943	0.020335471,-0.0058023017,-0.029817931,-0.05956877,-0.048540115,0.029136349,0.03551615,0.038331807,0.07068111,0.07155478,0.007067988,-0.058917653,-0.05590701,-0.017532218,-0.07666229,-0.014771324,0.04091487,-0.009181872,0.016992569,0.0788986,-0.0733132,0.065308645,0.017360248,-0.025376678,0.07554086,-0.018780945,-0.022146845,0.023149667,-0.025280897,-0.050197504,-0.08990138,-0.054277673,-0.022068337,-0.06383353,0.062400203,-0.09433452,0.0034362383,-0.098442465,0.11480547,0.014461301,-0.0020841332,0.010995018,-0.068486266,0.06518806,0.035279043,0.0075217895,-0.008919142,-0.030106938,-0.03696759,0.06748442,0.09146325,0.026687047,0.020190036,-0.04984843,-0.057304047,-0.08227714,-0.0062537664,-0.025605883,0.007560313,0.017588155,0.016509159,-1.986553E-4,-0.030308938,-0.06583149,0.052457992,0.051560927,0.03850986,-0.0027799339,2.3129478E-4,-0.004111133,0.034580857,0.0021749642,-0.05828146,-0.073117934,-0.032085575,0.038383428,0.070618674,0.08392588,-0.043699615,-0.12635143,-0.030649336,-0.002601455,-0.07774626,-0.052587498,0.07378133,0.015767297,0.03865019,0.0650924,0.11702767,0.010671791,0.21480905,-0.07397609,0.05592138,-0.088310726,0.052301604,0.104028895,0.13872433,0.07024855,-0.10053311,0.050694395,-0.08727554,0.07878146,-0.073379315,-0.08551307,-0.08032676,0.010220269,0.001667402,0.056402985,-0.053948432,-0.02507118,-0.078550465,-0.02476643,-0.0498866,-0.105148606,0.105686426,0.059139665,0.025131237,-0.064325854,0.037103638,0.07036852,0.0022430718,-0.030553492,0.03703192,-0.037282377,0.0050800443,-0.038467012,-0.08902219,0.01617387
1148	0.08021694,-0.026178362,-0.026291665,-0.11390894,-0.03321195,0.016616024,0.046054553,0.068605475,0.11468548,0.09468359,0.016293589,-0.08766084,-0.09034191,-0.0379393,-0.07821985,0.0668399,-0.01825879,0.056022633,0.01440665,0.13745357,-0.092078395,0.07540412,0.06229756,0.015987145,0.100814655,-0.0028120596,-0.036813267,0.018691093,-0.08238885,-0.053933773,-0.16440266,-0.037885647,0.00477023,-0.04334473,0.06686974,-0.023395753,-0.019161895,-0.09549686,0.14655757,0.009156793,0.03229049,-0.01656062,-0.08946831,0.099978924,0.014633853,0.09033799,-0.0010883717,0.060573667,-0.034355193,0.06990817,0.15287794,0.09601059,-0.030364623,-0.109031625,-0.039296247,-0.061033405,-0.0010498444,0.025697593,-0.045500085,0.038269192,-0.025821451,-4.4617162E-4,-0.011129914,-0.108573765,0.03533456,0.05426045,0.092133045,-3.3118855E-4,0.043454345,-0.022362016,-0.0034641214,0.025167312,-0.04405224,-0.11931475,-0.0026363302,-6.0837995E-4,0.07691732,0.024439497,-0.034565713,-0.10663508,-0.075479284,0.0601957,-0.020501526,-0.01904065,0.049752127,0.02080919,0.03574021,-0.018681332,0.08067832,7.0473953E-4,0.17983077,-0.07731997,0.06498339,-0.04663811,0.05000646,0.07392694,0.16464534,0.1218264,-0.059974022,0.00393545,-0.038909126,0.05644711,-0.034861773,-0.10142557,-0.06487559,-0.021957595,-0.038154982,0.08434234,-0.02346351,-0.033541378,-0.06538643,-0.067607656,-0.09781023,-0.100445844,0.07216142,0.10804376,0.01435957,-0.028513808,0.0435467,0.05304322,2.5435002E-5,-0.04058207,0.056799524,-0.031043489,-0.03463936,-0.0409387,-0.11977058,-0.0012841151
17097	8.788336E-4,-0.049406122,0.036599383,-0.021408034,-0.009644877,0.0150704505,0.107278116,0.04779306,0.109995455,0.009125929,0.059105545,-0.08754941,-0.05481138,-0.069614895,-0.1435424,-0.020607239,0.01820995,-0.03682377,0.023911895,0.05893117,-0.046528053,0.10163747,-0.0016089107,-0.04268655,0.046892118,-0.0066226767,0.002607344,0.09843837,0.026687147,-0.07918494,-0.091005884,6.5455725E-4,0.07137208,-0.023439815,-0.010595446,-0.07167337,-0.03689295,0.004322054,0.115216225,-0.007855087,-0.038341463,-0.0700848,0.02094848,0.0036661932,0.02215342,0.011299614,0.06674591,0.010881815,-0.08874989,0.0068167318,0.08190686,0.031561606,0.025315238,-0.074642844,0.004773344,-0.055394787,0.03268503,-0.054447606,0.030959185,-0.010591287,0.01198977,0.04213025,-0.0015727668,-0.037183862,0.007653223,0.02281068,0.04883735,0.024598576,0.030574188,0.06376769,0.04121747,0.024936406,-0.07252052,-0.08050417,-0.021155458,-0.050517622,0.051811744,0.084704205,-0.10315999,-0.083761275,-0.023603318,0.009073708,-0.017642684,-0.0634316,0.06900276,-0.050860003,0.101650305,0.05299545,0.023628496,0.033822425,0.13611734,-0.057583556,0.018217526,-0.03246889,0.1240018,0.051535238,0.087742984,0.051091842,0.0049794,-0.049709152,-0.07327685,0.0762642,-0.09239869,-0.102242514,-0.001841805,0.056877207,-0.060593773,0.05484836,-0.045348734,-0.029237071,-0.024176521,-0.046039104,-0.06890396,-0.06805302,0.0695391,0.09465244,-0.013447759,-0.076840304,0.067418486,0.005288673,-0.036683902,-0.018224612,0.03837763,-0.09817873,-0.07420792,-0.01380521,-0.10219697,0.06584684
2120	0.07892772,-0.055539425,0.005394784,-0.1063911,-0.020770948,0.016466228,0.083687484,0.07796819,0.13526942,0.083324075,0.037144028,-0.10034117,-0.10288546,-0.06513579,-0.102216706,0.08233392,-0.038065456,0.054872293,0.024743626,0.14124697,-0.07861081,0.082159735,0.05914835,0.012866891,0.094338015,0.0064460943,-0.022222456,0.05042723,-0.07021827,-0.068585426,-0.16512004,-0.0058855494,0.051143218,-0.022058154,0.03221484,-0.0045486125,-0.024250664,-0.0665585,0.14857464,-0.0024064267,0.015511003,-0.044684045,-0.065269284,0.07561132,0.014250391,0.09262036,0.03152921,0.09124789,-0.06849593,0.04897102,0.15714951,0.10694885,-0.03822228,-0.13177626,-0.011992374,-0.04658531,0.016973566,0.019753799,-0.0422448,0.02546645,-0.033381786,0.015535391,0.004453729,-0.10182412,0.016166132,0.04089422,0.10507041,0.0054346044,0.061336778,-6.0831755E-4,-0.0064912597,0.039158657,-0.054824725,-0.124265164,0.0030713603,-0.041694902,0.07146256,0.02638431,-0.06276053,-0.07841683,-0.08580639,0.07496,0.015076302,-0.01182324,0.045300424,-0.009129414,0.060280044,-0.030627701,0.037751287,0.00532081,0.14284357,-0.06423602,0.05270734,-0.021089802,0.0736105,0.052199233,0.15216383,0.1335118,-0.013674208,-0.040509522,-0.036326192,0.048522547,-0.04086199,-0.11219086,-0.022281256,-0.0037683928,-0.069498405,0.0824059,-0.016486056,-0.032238126,-0.04070048,-0.083152175,-0.11445365,-0.086663485,0.057869136,0.13069034,0.003958508,-0.029417044,0.061258823,0.030422963,-0.016117413,-0.033787727,0.05721275,-0.049935326,-0.08011511,-0.023380317,-0.14203456,0.010899608
742	0.12190597,-0.047971427,-0.020962503,-0.1543372,-0.022084713,-0.0011902335,0.042247627,0.089010976,0.13077888,0.11900781,0.010998063,-0.09457564,-0.11477624,-0.037789155,-0.046750147,0.14009477,-0.07564201,0.124943525,0.008261425,0.17977487,-0.08197195,0.061696596,0.10463957,0.05104612,0.106414914,0.014074022,-0.039084084,0.0075099333,-0.13345891,-0.0426292,-0.19185594,-0.012932939,0.028533086,-0.020066913,0.06147612,0.040413246,-0.019437943,-0.0868408,0.1485637,-0.0055184145,0.052270528,-0.03198006,-0.11412964,0.11595906,5.2395E-4,0.14930388,0.008297293,0.1323464,-0.031084673,0.06938611,0.18493323,0.14531147,-0.07075541,-0.15207963,-0.02411729,-0.03382334,0.004600581,0.07058326,-0.082952484,0.056154408,-0.061853368,0.0034299458,-0.0023245402,-0.12514766,0.01990361,0.048177157,0.12187227,-0.010137178,0.068489864,-0.03943126,-0.04350011,0.040994447,-0.0243578,-0.1301736,0.023915472,-0.02338235,0.08015776,-0.031812154,-0.014283555,-0.06738533,-0.11902816,0.10975528,0.040773027,0.015552167,0.021641757,0.017125808,0.009135806,-0.09019466,0.044200458,-0.012958008,0.120697446,-0.06008347,0.06628932,-0.0025087884,0.021115202,0.04332587,0.18198887,0.16375625,-0.029606968,-0.040598623,0.008765839,0.012855878,0.008486261,-0.09816057,-0.037421808,-0.04903347,-0.059533995,0.08478013,0.0029329464,-0.03620301,-0.04519031,-0.09387838,-0.12697339,-0.08088114,0.038220193,0.13267559,0.002275586,0.002040959,0.04524006,0.032209687,0.0037784863,-0.03582367,0.05631801,-0.0068313326,-0.06490065,-0.022676202,-0.13236514,-0.032573327
9988	-1.5142444E-4,-0.031184576,0.015310497,-0.02382174,-0.021064917,0.023188092,0.08910426,0.0468116,0.09709511,0.02140551,0.044901278,-0.07794334,-0.05110232,-0.053535752,-0.13009363,-0.02699968,0.024958579,-0.03141199,0.022925243,0.065480545,-0.05824871,0.09656259,-0.0053744325,-0.04223179,0.05104799,-0.008496564,-0.007291004,0.08358365,0.01954732,-0.07613014,-0.08855705,-0.01711776,0.042440627,-0.0375081,0.008544985,-0.090626605,-0.02973736,-0.021152388,0.11595662,-0.006178046,-0.0316166,-0.048076827,-5.315426E-4,0.012175959,0.0241918,0.004914874,0.044723798,-0.0060897,-0.07447085,0.01941389,0.086529195,0.025735274,0.028431486,-0.06581222,-0.013355154,-0.064752676,0.0294706,-0.056391515,0.023006871,-0.003946822,0.008848094,0.031599283,-0.0050431364,-0.04472786,0.021169314,0.03157774,0.046506796,0.023048017,0.020249983,0.04433537,0.039075334,0.010749438,-0.07179622,-0.08166025,-0.026537038,-0.024740767,0.059127245,0.08818522,-0.08968501,-0.09780971,-0.023445785,-9.621218E-4,-0.045070343,-0.06438634,0.06850021,-0.029789101,0.08590139,0.059193198,0.05036802,0.029636767,0.16347943,-0.06783065,0.030254278,-0.05760142,0.10579258,0.068103924,0.09789664,0.049779657,-0.02968329,-0.016101893,-0.08561667,0.08541324,-0.08820524,-0.0964332,-0.027821375,0.04881861,-0.04166525,0.053787213,-0.05253607,-0.026131837,-0.04036011,-0.03766464,-0.05643657,-0.084295,0.089234345,0.08246096,-0.0050625456,-0.07436189,0.055265207,0.020688655,-0.026404494,-0.017980427,0.03922582,-0.08034579,-0.046314783,-0.01811547,-0.10399616,0.05559518
978	0.076455325,-0.036205772,-0.004738208,-0.08672436,-0.026208654,-0.004002008,0.051999576,0.045053292,0.12633267,0.0877331,0.021921573,-0.06473863,-0.08369153,-0.02980221,-0.07792083,0.056107305,-0.04898047,0.08982728,4.3551807E-4,0.12088819,-0.080206014,0.093075596,0.052836172,0.012572116,0.062110797,0.012636102,-0.04431712,0.037805907,-0.07402913,-0.05046217,-0.15110184,-0.026986443,-0.01525998,-0.047831945,0.06644669,0.004752551,-0.007985592,-0.04463958,0.14311905,-0.0072363764,0.01192147,-0.05549075,-0.060387198,0.08359897,0.008018284,0.09270074,0.034694843,0.08367695,-0.03333643,0.050561003,0.12729274,0.1000121,-0.027857782,-0.11035294,-0.033062004,-0.04233301,0.017539624,0.021335743,-0.02624333,0.045637142,-0.027541092,0.0031324707,-0.009612124,-0.09359724,0.033482958,0.040976804,0.087381974,0.010392758,0.047554366,-0.013555264,-0.032380328,0.016190754,-0.036463782,-0.11932455,0.0072926003,-0.016402699,0.06933888,0.008672955,-0.056063794,-0.074857704,-0.06406677,0.076722585,0.0169466,-0.019433089,0.037332248,-0.010137882,0.028965848,-0.051708423,0.07228474,0.014612104,0.13858865,-0.05674272,0.0514697,-0.014841426,0.03484342,0.053312987,0.1446531,0.103659265,-0.03975463,-0.012861271,-0.011891817,0.046597414,-0.018978752,-0.12415154,-0.066334754,-0.019909782,-0.04683365,0.0805648,-0.012847861,-0.0653055,-0.04014176,-0.07975366,-0.09800067,-0.098539464,0.035641067,0.097037494,-0.02428096,-0.04584586,0.04453223,0.035840467,0.022550795,-0.058399167,0.028716583,-0.030896476,-0.039530914,-0.023841877,-0.100234486,-0.008006135
4262	0.020014804,-0.015917895,-0.014296852,-0.05604442,-0.048939526,0.028423756,0.056470606,0.037869114,0.08639341,0.057615403,0.023016673,-0.06711971,-0.065202706,-0.0342738,-0.10323048,-0.023701558,0.046095986,-0.01603167,0.02404196,0.079691105,-0.075464405,0.083159834,0.008501883,-0.036517583,0.070967436,-0.016771263,-0.020371458,0.044512987,-0.0087236585,-0.07158297,-0.10110592,-0.050846495,-0.0051131705,-0.06209923,0.056537684,-0.10852571,-0.009293531,-0.079789765,0.12566264,0.006237256,-0.017542828,-0.0042539663,-0.054133132,0.053424817,0.037974644,0.008836539,0.011641478,-0.023359917,-0.053795252,0.056002412,0.09705541,0.026261557,0.022888787,-0.054747354,-0.050170716,-0.08709866,0.001225563,-0.039103474,0.01105854,0.012559018,0.01375898,0.01057503,-0.027314607,-0.064328484,0.048884496,0.052542016,0.046582613,0.0022441815,0.0059536723,0.011241086,0.042638358,0.0064840135,-0.06364684,-0.08584575,-0.03783538,0.020300608,0.08090876,0.09271281,-0.065972,-0.13289137,-0.024894953,-0.003550799,-0.07924871,-0.06331448,0.08214179,0.0011113598,0.056825116,0.07507308,0.11307377,0.019645177,0.22526765,-0.07893374,0.055066418,-0.08784235,0.07525079,0.10336722,0.1388444,0.0629661,-0.09132063,0.028387347,-0.093335375,0.094964944,-0.0898876,-0.104522794,-0.07226734,0.025934903,-0.011620555,0.060141876,-0.05292815,-0.030536816,-0.07655237,-0.03745053,-0.05694218,-0.11078246,0.11194938,0.07276897,0.021172777,-0.07870814,0.051161867,0.060532678,-0.008417504,-0.031452604,0.041765787,-0.052417986,-0.01263175,-0.042982858,-0.102456436,0.034935873
